dataset,image,sigma,realization,method,psnr,ssim,runtime
BSD68,test057.png,50,1,guided,16.7361319189584,0.199717406686399,0.0132926
BSD68,test057.png,50,1,l0,17.2523911268544,0.224697249687869,3.1909876
BSD68,test057.png,50,1,lgss,15.8512991452,0.221412162,3.6005884
BSD68,test057.png,50,1,original,17.3562998894843,0.273682345603633,4.5879142
BSD68,test057.png,50,1,tv,12.9986117643,0.1188931033,0.9669042
BSD68,test058.png,50,1,adaptive,14.4084638853605,0.0833029197794139,15.614506
BSD68,test058.png,50,1,bilateral,15.985465982804,0.104193804303773,1.5975531
BSD68,test058.png,50,1,guided,16.335841859618,0.108465265492021,0.0942772
BSD68,test058.png,50,1,l0,16.7914549710079,0.12476959422313,3.4679097
BSD68,test058.png,50,1,lgss,15.3543859777,0.1063561142,3.5526022
BSD68,test058.png,50,1,original,16.5734630990436,0.14090217077911,10.7067735
BSD68,test058.png,50,1,tv,12.5209102712,0.0553743328,0.9752451
BSD68,test059.png,50,1,adaptive,14.7756815093176,0.114489654577476,10.398078
BSD68,test059.png,50,1,bilateral,16.307489140221,0.138370858620896,0.6636002
BSD68,test059.png,50,1,guided,16.7392135082341,0.144884351389105,0.0110436
BSD68,test059.png,50,1,l0,17.4488317999436,0.184241938730116,2.5171794
BSD68,test059.png,50,1,lgss,15.7946957837,0.1590381619,3.5641384
BSD68,test059.png,50,1,original,17.4541652829072,0.226567081244349,5.6850874
BSD68,test059.png,50,1,tv,12.9316537976,0.0799077547,0.9563121
BSD68,test060.png,50,1,adaptive,14.4382905208773,0.0893225119421013,11.5464053
BSD68,test060.png,50,1,bilateral,16.0096992589649,0.109894434708889,0.8743658
BSD68,test060.png,50,1,guided,16.3620766535686,0.114091871876297,0.0136056
BSD68,test060.png,50,1,l0,16.86588434056,0.133645748000618,3.1878166
BSD68,test060.png,50,1,lgss,15.1266322565,0.1060733111,3.6468584
BSD68,test060.png,50,1,original,16.6406494574757,0.150110651983462,7.9150598
BSD68,test060.png,50,1,tv,12.5591459981,0.0607155282,0.9600728
BSD68,test061.png,50,1,adaptive,14.8182860720578,0.125913480091056,5.7231744
BSD68,test061.png,50,1,bilateral,16.3350489781372,0.14722577543247,0.9464551
BSD68,test061.png,50,1,guided,16.7669581683432,0.152602786649284,0.0275163
BSD68,test061.png,50,1,l0,17.5605706874942,0.194334400584134,3.3672916
BSD68,test061.png,50,1,lgss,16.1658877973,0.1778316686,3.6053997
BSD68,test061.png,50,1,original,17.5738926520354,0.228819277015313,5.2992039
BSD68,test061.png,50,1,tv,12.9951887338,0.0906581902,0.9862621
BSD68,test062.png,50,1,adaptive,16.2090609240119,0.197376576824987,9.775416
BSD68,test062.png,50,1,bilateral,17.3701757844254,0.209305660271246,0.830666
BSD68,test062.png,50,1,guided,17.7950210592441,0.218547403473868,0.0108223
BSD68,test062.png,50,1,l0,18.4089052460395,0.348152239193719,3.0547693
BSD68,test062.png,50,1,lgss,17.9527972578,0.4529747156,3.6412049
BSD68,test062.png,50,1,original,19.002659196358,0.475264370778523,5.8202095
BSD68,test062.png,50,1,tv,13.9166476959,0.1315507315,0.9703607
BSD68,test063.png,50,1,adaptive,14.8786318316529,0.286522859624131,7.3085277
BSD68,test063.png,50,1,bilateral,16.1236053453925,0.317643384856998,0.5693613
BSD68,test063.png,50,1,guided,16.4897160343646,0.324669670100718,0.0103816
BSD68,test063.png,50,1,l0,16.678561667775,0.329675262575845,4.4588273
BSD68,test063.png,50,1,lgss,15.2755366457,0.3099281963,3.5796132
BSD68,test063.png,50,1,original,16.932506715894,0.380491979903958,6.3350978
BSD68,test063.png,50,1,tv,13.0318045542,0.2088613728,1.0484202
BSD68,test064.png,50,1,adaptive,14.8097792360705,0.23621999164129,6.7349189
BSD68,test064.png,50,1,bilateral,16.1626651983858,0.266657290343306,0.7792578
BSD68,test064.png,50,1,guided,16.5441831393502,0.27408397293169,0.0116692
BSD68,test064.png,50,1,l0,16.9485970597905,0.288396535385813,3.3164866
BSD68,test064.png,50,1,lgss,15.3964397119,0.270612031,3.6558431
BSD68,test064.png,50,1,original,17.1074923084244,0.336686388161603,6.2004066
BSD68,test064.png,50,1,tv,12.9798528302,0.1720794128,0.9816466
BSD68,test065.png,50,1,adaptive,15.6949727421819,0.199566720621484,5.8358636
BSD68,test065.png,50,1,bilateral,16.9592922014376,0.21919161944836,0.7376448
BSD68,test065.png,50,1,guided,17.3976300584891,0.229959694815945,0.0118069
BSD68,test065.png,50,1,l0,17.6538539839685,0.297382457414391,3.0424772
BSD68,test065.png,50,1,lgss,16.6975708861,0.3340678877,3.7305645
BSD68,test065.png,50,1,original,17.9531483059421,0.380409991027962,5.2507626
BSD68,test065.png,50,1,tv,13.5716844615,0.1300401362,1.3001502
BSD68,test066.png,50,1,adaptive,14.4279990276543,0.0541761003646551,7.076558
BSD68,test066.png,50,1,bilateral,16.0316279070111,0.0687200582225915,1.0214426
BSD68,test066.png,50,1,guided,16.3649682781331,0.0715158372161278,0.0137935
BSD68,test066.png,50,1,l0,16.9513737560778,0.104694221031895,2.6068893
BSD68,test066.png,50,1,lgss,15.8253521498,0.0847646861,3.5995015
BSD68,test066.png,50,1,original,16.6625228573488,0.116790741700484,6.6868297
BSD68,test066.png,50,1,tv,12.4973940056,0.0362870048,0.9589842
BSD68,test067.png,50,1,adaptive,14.9123779509115,0.454054452882877,3.9522032
BSD68,test067.png,50,1,bilateral,15.8914966049734,0.481944021593757,0.5190372
BSD68,test067.png,50,1,guided,16.1805074578206,0.487447156115703,0.0081823
BSD68,test067.png,50,1,l0,16.2435154282712,0.485336135155226,2.0482192
BSD68,test067.png,50,1,lgss,15.275118227,0.4720103372,4.3483758
BSD68,test067.png,50,1,original,16.4988879505835,0.52306073484556,3.6701365
BSD68,test067.png,50,1,tv,13.1141708387,0.3587392313,0.9985874
BSD68,test068.png,50,1,adaptive,16.0015680960295,0.34676651858498,5.4583546
BSD68,test068.png,50,1,bilateral,17.0047915130095,0.353747369022605,0.5604987
BSD68,test068.png,50,1,guided,17.3982621738331,0.371873401924373,0.0098618
BSD68,test068.png,50,1,l0,17.3677810665557,0.480354324408265,2.7108413
BSD68,test068.png,50,1,lgss,16.872403097,0.5904091602,4.731128
BSD68,test068.png,50,1,original,17.9439681696132,0.617950634184506,4.4915955
BSD68,test068.png,50,1,tv,13.8234986621,0.242874037,0.9942296
Kodak24,kodim01.png,10,1,adaptive,22.4715301454558,0.549066778793671,5.7150117
Kodak24,kodim01.png,10,1,bilateral,28.7293278235118,0.836226584412929,0.9329017
Kodak24,kodim01.png,10,1,guided,27.557119974023,0.815329341841134,0.0157213
Kodak24,kodim01.png,10,1,l0,20.8700505164357,0.422978961133392,3.8676747
Kodak24,kodim01.png,10,1,lgss,25.4968478323,0.6850258743,4.8632135
Kodak24,kodim01.png,10,1,original,17.5813481230752,0.303274552163768,4.7161011
Kodak24,kodim01.png,10,1,tv,17.521429828,0.379711872,1.6372466
Kodak24,kodim02.png,10,1,adaptive,24.9364901807024,0.665160583284233,5.0908749
Kodak24,kodim02.png,10,1,bilateral,32.5360752003143,0.82712274328234,0.9748063
Kodak24,kodim02.png,10,1,guided,31.7469555120619,0.814476208294576,0.0191935
Kodak24,kodim02.png,10,1,l0,24.040995386433,0.646619432541045,2.3635736
Kodak24,kodim02.png,10,1,lgss,28.7424081586,0.7423396157,5.4996746
Kodak24,kodim02.png,10,1,original,23.6929259986332,0.638087460299231,4.4038417
Kodak24,kodim02.png,10,1,tv,17.0978053764,0.1376207938,1.6295628
Kodak24,kodim03.png,10,1,adaptive,22.1492624119389,0.771117216653229,5.5944324
Kodak24,kodim03.png,10,1,bilateral,34.551031874698,0.890539980532304,0.9875441
Kodak24,kodim03.png,10,1,guided,33.1354012247094,0.877557120275037,0.0154815
Kodak24,kodim03.png,10,1,l0,24.8382382037183,0.791031645294629,2.855157
Kodak24,kodim03.png,10,1,lgss,27.696598403,0.8336503751,4.8554191
Kodak24,kodim03.png,10,1,original,19.981478948536,0.730361506790674,4.8801364
Kodak24,kodim03.png,10,1,tv,17.0674387599,0.1183969391,1.8081495
Kodak24,kodim04.png,10,1,adaptive,20.9553128540202,0.638069187061524,6.2078766
Kodak24,kodim04.png,10,1,bilateral,33.2924271306958,0.838771697764908,0.864322
Kodak24,kodim04.png,10,1,guided,32.1731447216068,0.822945715877361,0.0121686
Kodak24,kodim04.png,10,1,l0,20.9112767528936,0.645563670619705,2.3366451
Kodak24,kodim04.png,10,1,lgss,25.3763581012,0.7143567001,8.045486
Kodak24,kodim04.png,10,1,original,19.7088319243174,0.614933948092295,5.7825434
Kodak24,kodim04.png,10,1,tv,17.0777169175,0.128904015,2.4352484
Kodak24,kodim05.png,10,1,adaptive,22.6104678764496,0.617411215122687,5.6311318
Kodak24,kodim05.png,10,1,bilateral,29.097664858914,0.875499353843172,0.8706715
Kodak24,kodim05.png,10,1,guided,27.5564412267015,0.843675841464377,0.0150389
Kodak24,kodim05.png,10,1,l0,20.5936839453036,0.506801934984284,3.7882605
Kodak24,kodim05.png,10,1,lgss,25.358734037,0.7314495836,9.8710066
Kodak24,kodim05.png,10,1,original,18.9714175827979,0.406672960698766,5.1287463
Kodak24,kodim05.png,10,1,tv,17.8292404403,0.4224148749,2.3738514
Kodak24,kodim06.png,10,1,adaptive,24.242667832771,0.597163028349295,6.9218014
Kodak24,kodim06.png,10,1,bilateral,30.0131664889748,0.828684141485068,1.0345138
Kodak24,kodim06.png,10,1,guided,29.1029218282866,0.810708841761394,0.0165461
Kodak24,kodim06.png,10,1,l0,22.4485061187393,0.519261719826916,2.9806585
Kodak24,kodim06.png,10,1,lgss,26.4893134154,0.7036124975,11.4580642
Kodak24,kodim06.png,10,1,original,20.4047857546725,0.468003911040964,6.2274884
Kodak24,kodim06.png,10,1,tv,17.5682300314,0.2645823707,2.2515278
Kodak24,kodim07.png,10,1,adaptive,20.3208044487341,0.614574359978924,6.9029732
Kodak24,kodim07.png,10,1,bilateral,31.7105886680495,0.896025990797719,1.05789
Kodak24,kodim07.png,10,1,guided,29.7404561632254,0.864074913460204,0.0162635
Kodak24,kodim07.png,10,1,l0,21.2021681015474,0.616128494418583,3.6918364
Kodak24,kodim07.png,10,1,lgss,25.4308124013,0.7696605217,6.0615528
Kodak24,kodim07.png,10,1,original,18.2017557659902,0.535964304726463,6.3715347
Kodak24,kodim07.png,10,1,tv,17.1619847377,0.2162353272,2.0447642
Kodak24,kodim08.png,10,1,adaptive,23.4899978445488,0.700897332324492,6.4258713
Kodak24,kodim08.png,10,1,bilateral,29.0713614013448,0.878765075706116,1.009895
Kodak24,kodim08.png,10,1,guided,27.7307435059122,0.862672259992511,0.0149894
Kodak24,kodim08.png,10,1,l0,21.172637600538,0.599878762504191,2.8761547
Kodak24,kodim08.png,10,1,lgss,24.3736393066,0.7160203864,4.6456332
Kodak24,kodim08.png,10,1,original,19.1509618469333,0.506449624776413,5.7940855
Kodak24,kodim08.png,10,1,tv,18.0095952539,0.4757766405,1.6865875
Kodak24,kodim09.png,10,1,adaptive,23.6523322525811,0.801790813916528,6.60679
Kodak24,kodim09.png,10,1,bilateral,33.9719986910427,0.899310701964868,1.0031939
Kodak24,kodim09.png,10,1,guided,32.3575683561619,0.88638789013127,0.0150373
Kodak24,kodim09.png,10,1,l0,24.1408911944558,0.805700810765522,2.871731
Kodak24,kodim09.png,10,1,lgss,28.2491711225,0.8591845894,7.6657074
Kodak24,kodim09.png,10,1,original,20.7233067132626,0.738353762216727,6.034086
Kodak24,kodim09.png,10,1,tv,17.1454877776,0.1618987211,1.9267711
Kodak24,kodim10.png,10,1,adaptive,23.4926029784032,0.736591975931949,6.8639393
Kodak24,kodim10.png,10,1,bilateral,33.3953239059089,0.871323497481164,1.0264793
Kodak24,kodim10.png,10,1,guided,32.0017603663728,0.855673951611708,0.0154833
Kodak24,kodim10.png,10,1,l0,21.5596757149106,0.72003715100926,3.0019009
Kodak24,kodim10.png,10,1,lgss,27.1914486238,0.7989856879,4.9145808
Kodak24,kodim10.png,10,1,original,21.5218544191627,0.693401861474168,6.2455586
Kodak24,kodim10.png,10,1,tv,17.1055275548,0.1443442197,1.6486825
Kodak24,kodim11.png,10,1,adaptive,23.0501022675662,0.608832227144014,9.3522565
Kodak24,kodim11.png,10,1,bilateral,30.6161282934846,0.83079623301402,1.3510744
Kodak24,kodim11.png,10,1,guided,29.4674765533128,0.81073681337277,0.0230061
Kodak24,kodim11.png,10,1,l0,22.114365087355,0.566895611334784,4.0011188
Kodak24,kodim11.png,10,1,lgss,26.4664910285,0.7034309661,5.1884555
Kodak24,kodim11.png,10,1,original,19.5865327351194,0.475836143829566,8.55896
Kodak24,kodim11.png,10,1,tv,17.4744187216,0.2578720725,1.6039995
Kodak24,kodim12.png,10,1,adaptive,24.264296049772,0.705600163995685,18.9496342
Kodak24,kodim12.png,10,1,bilateral,32.9321630720037,0.83745686193666,2.1819404
Kodak24,kodim12.png,10,1,guided,32.1471818596868,0.825826589015954,0.038679
Kodak24,kodim12.png,10,1,l0,23.9465286206429,0.697673444456904,6.6679738
Kodak24,kodim12.png,10,1,lgss,26.240993686,0.742165227,5.2025612
Kodak24,kodim12.png,10,1,original,20.9863167155289,0.67135102211913,14.3937755
Kodak24,kodim12.png,10,1,tv,17.2682666727,0.1469941994,2.1614808
Kodak24,kodim13.png,10,1,adaptive,22.6230933546524,0.527826282041505,23.2421921
Kodak24,kodim13.png,10,1,bilateral,28.2125577674804,0.826379354724948,3.3022903
Kodak24,kodim13.png,10,1,guided,27.2845478430628,0.809178474614043,0.4898104
Kodak24,kodim13.png,10,1,l0,20.5017619267756,0.416164824735158,14.2246779
Kodak24,kodim13.png,10,1,lgss,24.7221301874,0.6232072563,5.8700622
Kodak24,kodim13.png,10,1,original,19.2743883074798,0.345052013100387,26.0033791
Kodak24,kodim13.png,10,1,tv,17.8490553436,0.4322147884,2.1632029
Kodak24,kodim14.png,10,1,adaptive,21.3681312811197,0.529547452744842,13.3612957
Kodak24,kodim14.png,10,1,bilateral,29.9259225170421,0.826196364550428,2.0333579
Kodak24,kodim14.png,10,1,guided,28.6707033528851,0.801721991042815,0.0400426
Kodak24,kodim14.png,10,1,l0,21.0014450437947,0.48944826061567,11.5668662
Kodak24,kodim14.png,10,1,lgss,25.0900825154,0.6542962778,12.9302776
Kodak24,kodim14.png,10,1,original,18.3894422189113,0.406687497578903,12.414508
Kodak24,kodim14.png,10,1,tv,17.3517493849,0.2867840279,1.8903363
Kodak24,kodim15.png,10,1,adaptive,22.0890086741023,0.598987205530825,19.0479642
Kodak24,kodim15.png,10,1,bilateral,32.2079072269066,0.826099845267164,4.0585859
Kodak24,kodim15.png,10,1,guided,31.4320923639188,0.812322208037581,0.4046193
Kodak24,kodim15.png,10,1,l0,20.3346006178803,0.573708388137669,12.345058
Kodak24,kodim15.png,10,1,lgss,25.4718501229,0.6696581364,5.2934705
Kodak24,kodim15.png,10,1,original,20.204409761967,0.555142692577872,26.4349326
Kodak24,kodim15.png,10,1,tv,17.5466657137,0.1660494464,1.6392637
Kodak24,kodim16.png,10,1,adaptive,23.1734591852438,0.615967912896769,19.3519661
Kodak24,kodim16.png,10,1,bilateral,31.6669362515341,0.820681886846107,2.7701994
Kodak24,kodim16.png,10,1,guided,30.8438668647445,0.804524745215876,0.0481737
Kodak24,kodim16.png,10,1,l0,21.4867877214053,0.59432365030113,9.6407847
Kodak24,kodim16.png,10,1,lgss,26.5328963609,0.6919896889,4.919172
Kodak24,kodim16.png,10,1,original,20.3459975140235,0.565443670097661,17.9091578
Kodak24,kodim16.png,10,1,tv,17.1459190822,0.1642070413,1.7841903
Kodak24,kodim17.png,10,1,adaptive,21.7049561726271,0.574877329212917,18.8963428
Kodak24,kodim17.png,10,1,bilateral,31.6781701269403,0.848352147436993,2.5043292
Kodak24,kodim17.png,10,1,guided,30.2379437950652,0.822333387118761,0.0424323
Kodak24,kodim17.png,10,1,l0,21.4968134361528,0.559846651603439,7.2274677
Kodak24,kodim17.png,10,1,lgss,25.2340509921,0.682480252,4.7341066
Kodak24,kodim17.png,10,1,original,18.6319147598931,0.488818385886423,17.9016906
Kodak24,kodim17.png,10,1,tv,17.3011699292,0.1931219655,1.5986644
Kodak24,kodim18.png,10,1,adaptive,22.4428138013745,0.527819469008041,12.545089
Kodak24,kodim18.png,10,1,bilateral,30.0005703774228,0.827122723283459,2.590881
Kodak24,kodim18.png,10,1,guided,28.8977754997679,0.802496657289645,0.0416439
Kodak24,kodim18.png,10,1,l0,21.5346386935873,0.48645586383722,6.1505891
Kodak24,kodim18.png,10,1,lgss,25.7219542234,0.6653159679,4.9835155
Kodak24,kodim18.png,10,1,original,20.1279898947402,0.43796302520681,11.756819
Kodak24,kodim18.png,10,1,tv,17.4107166955,0.2641793928,1.6232469
Kodak24,kodim19.png,10,1,adaptive,24.5102707226671,0.744516028480346,19.0590637
Kodak24,kodim19.png,10,1,bilateral,31.0412072551808,0.881752128275987,2.5254404
Kodak24,kodim19.png,10,1,guided,29.4312777985643,0.862922192317558,0.0296188
Kodak24,kodim19.png,10,1,l0,22.381117582216,0.669013196422289,6.7221796
Kodak24,kodim19.png,10,1,lgss,25.8812145337,0.7940798952,5.1060557
Kodak24,kodim19.png,10,1,original,20.0313117411824,0.597648458330855,12.1252013
Kodak24,kodim19.png,10,1,tv,17.435113969,0.2973173754,1.6242951
Kodak24,kodim20.png,10,1,adaptive,25.0283107994852,0.808526720103511,11.100894
Kodak24,kodim20.png,10,1,bilateral,33.2053934070841,0.91632690647591,1.785219
Kodak24,kodim20.png,10,1,guided,31.912583326435,0.902645244276906,0.0164406
Kodak24,kodim20.png,10,1,l0,24.3595287419778,0.794171400836592,5.7445609
Kodak24,kodim20.png,10,1,lgss,28.8085807952,0.8560667144,4.7891767
Kodak24,kodim20.png,10,1,original,21.9065924017264,0.749731344158445,11.1626303
Kodak24,kodim20.png,10,1,tv,18.3956108,0.1975556942,1.6005293
Kodak24,kodim21.png,10,1,adaptive,23.9568808565551,0.717569237297248,6.1932874
Kodak24,kodim21.png,10,1,bilateral,31.0320989761513,0.880742580806053,0.9567537
Kodak24,kodim21.png,10,1,guided,29.8207115314776,0.866265635280503,0.015338
Kodak24,kodim21.png,10,1,l0,21.9616096868957,0.65282903908669,3.1254035
Kodak24,kodim21.png,10,1,lgss,26.5944162668,0.8016694025,4.896203
Kodak24,kodim21.png,10,1,original,19.9998660153443,0.580724596275352,5.660575
Kodak24,kodim21.png,10,1,tv,17.3602958673,0.2559924294,1.646599
Kodak24,kodim22.png,10,1,adaptive,23.3689135435777,0.632582658505534,6.2444549
Kodak24,kodim22.png,10,1,bilateral,31.5778271838877,0.831567678439109,0.9683879
Kodak24,kodim22.png,10,1,guided,30.4797826018746,0.813582819992733,0.016151
Kodak24,kodim22.png,10,1,l0,22.469155134718,0.610016841668213,2.9468274
Kodak24,kodim22.png,10,1,lgss,25.7884565919,0.6990447886,4.8858091
Kodak24,kodim22.png,10,1,original,21.1403447062219,0.573644526282846,5.6120801
Kodak24,kodim22.png,10,1,tv,17.2066982863,0.1882483184,1.6146652
Kodak24,kodim23.png,10,1,adaptive,21.164526793631,0.769335463826715,6.0345906
Kodak24,kodim23.png,10,1,bilateral,34.2478699975164,0.896892435779106,0.9741265
Kodak24,kodim23.png,10,1,guided,33.1379244128703,0.887814349673229,0.0206128
Kodak24,kodim23.png,10,1,l0,21.8338900629607,0.758868176034137,2.7131073
Kodak24,kodim23.png,10,1,lgss,25.1406706667,0.8189435591,4.8998992
Kodak24,kodim23.png,10,1,original,19.3207227121986,0.727480604915544,5.4387183
Kodak24,kodim23.png,10,1,tv,17.129104535,0.1352515893,1.5867169
Kodak24,kodim24.png,10,1,adaptive,20.9638730513714,0.566099759466317,6.5360222
Kodak24,kodim24.png,10,1,bilateral,30.8781844689491,0.848657919510687,0.9652313
Kodak24,kodim24.png,10,1,guided,29.3965495191615,0.817845936391539,0.0144284
Kodak24,kodim24.png,10,1,l0,20.4398094825114,0.548166846108772,2.7552024
Kodak24,kodim24.png,10,1,lgss,25.4430315339,0.6989057755,4.6827159
Kodak24,kodim24.png,10,1,original,19.5844740697184,0.515208052863787,5.5256882
Kodak24,kodim24.png,10,1,tv,17.262674067,0.2451587591,1.6049004
Kodak24,kodim01.png,20,1,adaptive,24.2997145943566,0.676169859241391,5.0794697
Kodak24,kodim01.png,20,1,bilateral,25.5034236419893,0.706887029174963,0.9159321
Kodak24,kodim01.png,20,1,guided,25.1363619960236,0.691289257635515,0.0131938
Kodak24,kodim01.png,20,1,l0,21.4196337899688,0.45963334310035,2.5491959
Kodak24,kodim01.png,20,1,lgss,24.7495610717,0.6983803044,4.6113244
Kodak24,kodim01.png,20,1,original,18.3345672816211,0.337836641896057,5.1270129
Kodak24,kodim01.png,20,1,tv,16.8348643442,0.3499756865,1.769803
Kodak24,kodim02.png,20,1,adaptive,26.5734048933918,0.676734217712779,5.7686835
Kodak24,kodim02.png,20,1,bilateral,27.9756813913045,0.56693207264709,0.832154
Kodak24,kodim02.png,20,1,guided,28.025660636653,0.568997408551688,0.0119219
Kodak24,kodim02.png,20,1,l0,24.1520366490309,0.652030957224521,2.4067582
